PATH,TYPE,VALUE,MTIME
/SOFTWARE/Policies/Microsoft/SystemCertificates/TrustedPeople/CRLs,KEY,,2022-04-11 14:51:00
/SOFTWARE/Policies/Microsoft/SystemCertificates/TrustedPeople/CTLs,KEY,,2022-04-11 14:51:00
/SOFTWARE/Policies/Microsoft/Windows,KEY,,2022-04-11 14:18:03
/SOFTWARE/Policies/Microsoft/Windows/CloudContent,KEY,,2022-04-11 14:18:03
/SOFTWARE/Policies/Microsoft/Windows/CurrentVersion,KEY,,2022-04-11 14:18:01
/SOFTWARE/Policies/Microsoft/Windows/CurrentVersion/Internet Settings,KEY,,2022-04-11 14:18:01
/SOFTWARE/Policies/Microsoft/Windows/CurrentVersion/Internet Settings/5.0,KEY,,2022-04-11 14:18:01
/SOFTWARE/Policies/Microsoft/Windows/CurrentVersion/Internet Settings/5.0/Cache,KEY,,2022-04-11 14:18:01
/SOFTWARE/Policies/Microsoft/Windows/CurrentVersion/Internet Settings/Cache,KEY,,2022-04-11 14:18:01
/SOFTWARE/Policies/Microsoft/Windows/DataCollection,KEY,,2022-04-11 14:18:03
/SOFTWARE/Policies/Power,KEY,,2022-04-11 14:18:01
/SOFTWARE/Policies/Power/PowerSettings,KEY,,2022-04-11 14:18:01
/SOFTWARE/RegisteredApplications,KEY,,2022-04-11 15:04:58
/SOFTWARE/RegisteredApplications/AppX7bpkae63qmf4bfs12taz4nsy0nn6ym90,SZ,Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository\Packages\Microsoft.AAD.BrokerPlugin_1000.19041.423.0_neutral_neutral_cw5n1h2txyewy\App\Capabilities,
/SOFTWARE/RegisteredApplications/AppX4thayge6y68xb6gxy17m8p7dkjzg23h0,SZ,Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository\Packages\Microsoft.Windows.OOBENetworkCaptivePortal_10.0.19041.423_neutral__cw5n1h2txyewy\App\Capabilities,
/SOFTWARE/RegisteredApplications/AppXy3yn238p125em7hr0x0xdfrb0xd8q9mj,SZ,Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository\Packages\Microsoft.Windows.OOBENetworkConnectionFlow_10.0.19041.423_neutral__cw5n1h2txyewy\App\Capabilities,
/SOFTWARE/RegisteredApplications/AppXsvx1df7n4shrbh06dn5fj0v3t3tykyn7,SZ,Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository\Packages\MicrosoftWindows.Client.CBS_120.2212.31.0_x64__cw5n1h2txyewy\ScreenClipping\Capabilities,
/SOFTWARE/RegisteredApplications/AppX2zwzda7n4qxjtb045mzfvkqhh5x4zjk7,SZ,Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository\Packages\MicrosoftWindows.Client.CBS_120.2212.31.0_x64__cw5n1h2txyewy\InputApp\Capabilities,
/SOFTWARE/RegisteredApplications/AppXm3ssa619v4xrhhddxj7maks7afa875sn,SZ,Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository\Packages\Microsoft.549981C3F5F10_1.1911.21713.0_x64__8wekyb3d8bbwe\App\Capabilities,
/SOFTWARE/RegisteredApplications/AppXfhja3nh6q73ka62as6jc887x88bcrkt2,SZ,Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository\Packages\Microsoft.Windows.Search_1.14.0.19041_neutral_neutral_cw5n1h2txyewy\CortanaUI\Capabilities,
/SOFTWARE/RegisteredApplications/AppX0dcxsydh09rqrd4rj1e9exnamyvz61fb,SZ,Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository\Packages\Microsoft.DesktopAppInstaller_1.17.10271.0_x64__8wekyb3d8bbwe\App\Capabilities,
/SOFTWARE/RegisteredApplications/AppX9a5b64vqrc7t295d0avsvkqjbcdcasb7,SZ,Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository\Packages\Microsoft.WindowsCamera_2018.826.98.0_x64__8wekyb3d8bbwe\App\Capabilities,
/SOFTWARE/RegisteredApplications/AppXgtd8h4tnyrbh96yaxwt6z3pgwz63tg4e,SZ,Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository\Packages\microsoft.windowscommunicationsapps_16005.11629.20316.0_x64__8wekyb3d8bbwe\microsoft.windowslive.manageaccounts\Capabilities,
/SOFTWARE/RegisteredApplications/AppXxygf2kzevwed6xtc0tnvag57321m0gf7,SZ,Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository\Packages\microsoft.windowscommunicationsapps_16005.11629.20316.0_x64__8wekyb3d8bbwe\microsoft.windowslive.calendar\Capabilities,
/SOFTWARE/RegisteredApplications/AppXqbwwf452mex80ks5a1qcgdbx4q1q68ps,SZ,Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository\Packages\microsoft.windowscommunicationsapps_16005.11629.20316.0_x64__8wekyb3d8bbwe\microsoft.windowslive.mail\Capabilities,
/SOFTWARE/RegisteredApplications/AppX906yntm35xsrq5ecr7c23kxzwezkchp0,SZ,Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository\Packages\Microsoft.Microsoft3DViewer_7.2107.7012.0_x64__8wekyb3d8bbwe\Microsoft.Microsoft3DViewer\Capabilities,
/SOFTWARE/RegisteredApplications/AppXbpvt3ybb9z170k77w6aygrkk3dpbx7mb,SZ,Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository\Packages\Microsoft.Windows.Photos_2019.19071.12548.0_x64__8wekyb3d8bbwe\App\Capabilities,
/SOFTWARE/RegisteredApplications/AppXveh2ktf0zxzfhebt0a4dk2gt25zs2zpn,SZ,Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository\Packages\Microsoft.XboxSpeechToTextOverlay_1.21.13002.0_x64__8wekyb3d8bbwe\App\Capabilities,
/SOFTWARE/RegisteredApplications/AppXgzzfreat371nkms9k7gpb45n6ha46qgn,SZ,Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository\Packages\Microsoft.Xbox.TCUI_1.24.10001.0_x64__8wekyb3d8bbwe\Microsoft.Xbox.TCUI\Capabilities,
/SOFTWARE/RegisteredApplications/AppX6n0wm19vb6zewq8k4h8tp56jy3s91b62,SZ,Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository\Packages\Microsoft.WindowsFeedbackHub_1.2203.761.0_x64__8wekyb3d8bbwe\App\Capabilities,
/SOFTWARE/RegisteredApplications/AppXppxvfypg0hvm6126s99n6h52cbaz2gps,SZ,Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository\Packages\Microsoft.WindowsStore_22203.1401.21.0_x64__8wekyb3d8bbwe\App\Capabilities,
/SOFTWARE/RegisteredApplications/AppX1pzfxsb041n865r1g2fp7fw11ghfe5cc,SZ,Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository\Packages\Microsoft.Office.OneNote_16001.14326.20838.0_x64__8wekyb3d8bbwe\microsoft.onenoteim\Capabilities,
/SOFTWARE/RegisteredApplications/AppXm26n40ha68dmjadkhrrfbhswqx94e807,SZ,Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository\Packages\Microsoft.MicrosoftOfficeHub_18.2110.13110.0_x64__8wekyb3d8bbwe\Microsoft.MicrosoftOfficeHub\Capabilities,
/SOFTWARE/RegisteredApplications/AppXpvggj8wtagvqq1trs4afp513ydqb63tt,SZ,Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository\Packages\Windows.PrintDialog_6.2.1.0_neutral_neutral_cw5n1h2txyewy\Microsoft.Windows.PrintDialog\Capabilities,
/SOFTWARE/RegisteredApplications/AppX9svqt2ea6der7628qhp7ebr9tvjzqpny,SZ,Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository\Packages\Microsoft.Windows.XGpuEjectDialog_10.0.19041.423_neutral_neutral_cw5n1h2txyewy\Microsoft.Windows.XGpuEjectDialog\Capabilities,
/SOFTWARE/RegisteredApplications/AppXhc5skx5bvt8hzzcrnzhf2e6281vqh935,SZ,Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository\Packages\Microsoft.Windows.SecureAssessmentBrowser_10.0.19041.423_neutral_neutral_cw5n1h2txyewy\App\Capabilities,
/SOFTWARE/RegisteredApplications/AppXm4ak4k1tkabfwebweajkd0ad6xqe9b6z,SZ,Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository\Packages\Microsoft.XboxGameCallableUI_1000.19041.423.0_neutral_neutral_cw5n1h2txyewy\Microsoft.XboxGameCallableUI\Capabilities,
/SOFTWARE/RegisteredApplications/AppXrqh7x3d8eyk4fs71n7t1znn4wfjhg0mr,SZ,Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository\Packages\Microsoft.Windows.SecHealthUI_10.0.19041.423_neutral__cw5n1h2txyewy\SecHealthUI\Capabilities,
/SOFTWARE/RegisteredApplications/AppXzcr0qm2jvnxzaag8sjspkp2n596e49xm,SZ,Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository\Packages\Microsoft.Windows.ParentalControls_1000.19041.423.0_neutral_neutral_cw5n1h2txyewy\App\Capabilities,
/SOFTWARE/RegisteredApplications/AppX06yycx1phpabnfxeezgtb6gzzjy3r520,SZ,Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository\Packages\Microsoft.Windows.Apprep.ChxApp_1000.19041.423.0_neutral_neutral_cw5n1h2txyewy\App\Capabilities,
/SOFTWARE/RegisteredApplications/AppXxnwfbs6h7ffa9t0xprahkwqs1vxswsbn,SZ,Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository\Packages\Microsoft.ECApp_10.0.19041.423_neutral__8wekyb3d8bbwe\App\Capabilities,
/SOFTWARE/RegisteredApplications/AppXpkve46crh3te5akzfrm9qw2r6qx7fwes,SZ,Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository\Packages\c5e2524a-ea46-4f67-841f-6a9465d9d515_10.0.19041.423_neutral_neutral_cw5n1h2txyewy\App\Capabilities,
/SOFTWARE/RegisteredApplications/AppXz7nv5xxkngtqyv3smb6765fqpv47qk0k,SZ,Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository\Packages\Microsoft.WindowsAlarms_10.2101.28.0_x64__8wekyb3d8bbwe\App\Capabilities,
/SOFTWARE/RegisteredApplications/AppX7kgfq9fhs1ejv84mv0kymcatd2p5w2jz,SZ,Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository\Packages\Microsoft.GetHelp_10.2202.613.0_x64__8wekyb3d8bbwe\App\Capabilities,
/SOFTWARE/RegisteredApplications/AppXz86fvzz0zgxsz9vbw4fzv27jpfn1ssrr,SZ,Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository\Packages\Microsoft.ZuneVideo_10.22021.10291.0_x64__8wekyb3d8bbwe\Microsoft.ZuneVideo\Capabilities,
/SOFTWARE/RegisteredApplications/AppX8b9kqg0874ede32jqdenqe05a561ym9q,SZ,Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository\Packages\Microsoft.ZuneMusic_10.21102.11411.0_x64__8wekyb3d8bbwe\Microsoft.ZuneMusic\Capabilities,
/SOFTWARE/RegisteredApplications/AppXh7gch3awtd2ekrcke8ktgxdew9dpq4gg,SZ,Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository\Packages\Microsoft.SkypeApp_14.53.77.0_x64__kzf8qxf38zg5c\App\Capabilities,
/SOFTWARE/RegisteredApplications/AppX16s5agjg9z17wcy7srnx53ggb3bg1kkk,SZ,Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository\Packages\Microsoft.YourPhone_0.19051.7.0_x64__8wekyb3d8bbwe\App\Capabilities,
/SOFTWARE/RegisteredApplications/AppXtd79r1pt79d7jqv4js738n4b7wbhg1y1,SZ,Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository\Packages\Microsoft.XboxGamingOverlay_5.721.12013.0_x64__8wekyb3d8bbwe\App\Capabilities,
/SOFTWARE/RegisteredApplications/AppXxkpqhfe034exe7w50trnmgx7jf2njew0,SZ,Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository\Packages\Microsoft.XboxGameOverlay_1.54.4001.0_x64__8wekyb3d8bbwe\App\Capabilities,
/SOFTWARE/RegisteredApplications/AppXjc7kcbxj2dyvp90k6zf9bd5dk4s1ks6z,SZ,Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository\Packages\Microsoft.XboxApp_48.86.28002.0_x64__8wekyb3d8bbwe\Microsoft.XboxApp\Capabilities,
/SOFTWARE/RegisteredApplications/AppX2h7vrw97tk8aw2thnyw4smtp3a9h8msj,SZ,Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository\Packages\Microsoft.WindowsSoundRecorder_10.2103.28.0_x64__8wekyb3d8bbwe\App\Capabilities,
/SOFTWARE/RegisteredApplications/AppX8ar856dxr16fbc5qq5wfv0wr3pbkbt6b,SZ,Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository\Packages\Microsoft.WindowsMaps_5.1906.1972.0_x64__8wekyb3d8bbwe\App\Capabilities,
/SOFTWARE/RegisteredApplications/AppXmsxme3p13bxdhe981xm4mhe85549r803,SZ,Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository\Packages\Microsoft.WindowsCalculator_10.1906.55.0_x64__8wekyb3d8bbwe\App\Capabilities,
/SOFTWARE/RegisteredApplications/AppXs3fk42ddy8xx9t8pb9arh790yayx422h,SZ,Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository\Packages\Microsoft.StorePurchaseApp_12109.1001.10.0_x64__8wekyb3d8bbwe\App\Capabilities,
/SOFTWARE/RegisteredApplications/AppXh214faf4wej1z75er01cqts7qc62z81d,SZ,Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository\Packages\Microsoft.ScreenSketch_10.2008.2277.0_x64__8wekyb3d8bbwe\App\Capabilities,
/SOFTWARE/RegisteredApplications/AppX7qnt03pa864scxqp785m85vdrj82ad5q,SZ,Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository\Packages\Microsoft.People_10.2105.4.0_x64__8wekyb3d8bbwe\x4c7a3b7dy2188y46d4ya362y19ac5a5805e5x\Capabilities,
/SOFTWARE/RegisteredApplications/AppXw02ph7sznfp0w3g9h3yresx33km82p3f,SZ,Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository\Packages\Microsoft.MSPaint_6.2203.1037.0_x64__8wekyb3d8bbwe\Microsoft.MSPaint\Capabilities,
/SOFTWARE/RegisteredApplications/AppX0ckx7rcw2py1jn1dhe11tgddg9cz4f8q,SZ,Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository\Packages\Microsoft.MixedReality.Portal_2000.19081.1301.0_x64__8wekyb3d8bbwe\App\Capabilities,
/SOFTWARE/RegisteredApplications/AppX29xjyxk6s619ed3bxzny0w9dtw9j3bj7,SZ,Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository\Packages\Microsoft.MicrosoftSolitaireCollection_4.4.8204.0_x64__8wekyb3d8bbwe\App\Capabilities,
/SOFTWARE/RegisteredApplications/AppXs43fd19nmbh94dynnq1r143fs10qjvhg,SZ,Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository\Packages\Microsoft.Getstarted_8.2.22942.0_x64__8wekyb3d8bbwe\App\Capabilities,
/SOFTWARE/RegisteredApplications/AppXhs9ftp6gpj2rfhftf1t60n8ar0c0zgph,SZ,Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository\Packages\Microsoft.BingWeather_4.25.20211.0_x64__8wekyb3d8bbwe\App\Capabilities,
/SOFTWARE/RegisteredApplications/AppXb4mqh9pxya93ap1mw036pvy5tbeddrvg,SZ,Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository\Packages\Microsoft.AAD.BrokerPlugin_1000.19041.1023.0_neutral_neutral_cw5n1h2txyewy\App\Capabilities,
/SOFTWARE/RegisteredApplications/AppXpkywr67r0wf5bhddtfg25nmc88t8x2q3,SZ,Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository\Packages\Microsoft.Windows.CloudExperienceHost_10.0.19041.1266_neutral_neutral_cw5n1h2txyewy\App\Capabilities,
/SOFTWARE/RegisteredApplications/AppXs9b9q0m03vbnjxt30ypbtq2ftebfvg7t,SZ,Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository\Packages\Microsoft.Windows.OOBENetworkCaptivePortal_10.0.19041.1023_neutral__cw5n1h2txyewy\App\Capabilities,
/SOFTWARE/RegisteredApplications/AppX6g3bxy0n6cf5c4c2129qkw7sretb4ssh,SZ,Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository\Packages\Microsoft.Windows.OOBENetworkConnectionFlow_10.0.19041.1023_neutral__cw5n1h2txyewy\App\Capabilities,
/SOFTWARE/RegisteredApplications/AppXbmsz3thym6e9a49ab2v3tb1r0v3tj8ry,SZ,Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository\Packages\Microsoft.Windows.ShellExperienceHost_10.0.19041.1320_neutral_neutral_cw5n1h2txyewy\App\Capabilities,
/SOFTWARE/RegisteredApplications/AppXmeet2dxcpmpmcame52gcdgb48t61ptbx,SZ,Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository\Packages\Microsoft.Windows.Search_1.14.3.19041_neutral_neutral_cw5n1h2txyewy\CortanaUI\Capabilities,
/SOFTWARE/RegisteredApplications/AppXg99xhdkkr3fy2sdegyqg1e098jqkyjxg,SZ,Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository\Packages\Microsoft.MicrosoftEdge_44.19041.1266.0_neutral__8wekyb3d8bbwe\MicrosoftEdge\Capabilities,
/SOFTWARE/RegisteredApplications/AppXrd8vzjghpgjrazyvs3dv7m8ek35zy5r2,SZ,Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository\Packages\MicrosoftWindows.Client.CBS_120.2212.4170.0_x64__cw5n1h2txyewy\ScreenClipping\Capabilities,
/SOFTWARE/RegisteredApplications/AppXm00ge02wfd8734dsj32jvwx5e7gw057h,SZ,Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository\Packages\MicrosoftWindows.Client.CBS_120.2212.4170.0_x64__cw5n1h2txyewy\InputApp\Capabilities,
/SOFTWARE/RegisteredApplications/AppX25rf19q671kf1xxjz0gq5zzj6p2cvggj,SZ,Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository\Packages\Microsoft.XboxGameCallableUI_1000.19041.1023.0_neutral_neutral_cw5n1h2txyewy\Microsoft.XboxGameCallableUI\Capabilities,
/SOFTWARE/RegisteredApplications/AppXa824bp5bsv8tjsvn1pd1gjfktpk8z4wk,SZ,Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository\Packages\Microsoft.Windows.ParentalControls_1000.19041.1023.0_neutral_neutral_cw5n1h2txyewy\App\Capabilities,
/SOFTWARE/RegisteredApplications/AppXm9cv9mbrjpp9bzhz5hp4kfhkge633vmf,SZ,Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository\Packages\Microsoft.Windows.Apprep.ChxApp_1000.19041.1023.0_neutral_neutral_cw5n1h2txyewy\App\Capabilities,
/SOFTWARE/RegisteredApplications/AppXzeyx06t5hke6zf29z17sh4594fevh64m,SZ,Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository\Packages\Microsoft.ECApp_10.0.19041.1023_neutral__8wekyb3d8bbwe\App\Capabilities,
/SOFTWARE/Wow6432Node,KEY,,2022-04-11 14:18:07
/SOFTWARE/Wow6432Node/Microsoft,KEY,,2022-04-11 14:18:07
/SOFTWARE/Wow6432Node/Microsoft/Active Setup,KEY,,2022-04-11 14:18:07
/SOFTWARE/Wow6432Node/Microsoft/Active Setup/Installed Components,KEY,,2022-04-11 14:18:08
/SOFTWARE/Wow6432Node/Microsoft/Active Setup/Installed Components/{6BF52A52-394A-11d3-B153-00C04F79FAA6},KEY,,2022-04-11 14:18:08
/SOFTWARE/Wow6432Node/Microsoft/Active Setup/Installed Components/{6BF52A52-394A-11d3-B153-00C04F79FAA6}/Version,SZ,12%2C0%2C10011%2C16384,
/SOFTWARE/Wow6432Node/Microsoft/Active Setup/Installed Components/{6BF52A52-394A-11d3-B153-00C04F79FAA6}/Locale,SZ,EN,
/SOFTWARE/Wow6432Node/Microsoft/Active Setup/Installed Components/{89B4C1CD-B018-4511-B0A1-5476DBF70820},KEY,,2022-04-11 14:18:08
/SOFTWARE/ZYb78P4s,KEY,,2022-04-11 15:16:43
/SOFTWARE/ZYb78P4s/t3RBka5tL,SZ,F844A6035CF27CC4C90DFEAF579398BE6F7D5ED10270BD12A661DAD04191347559B82ED546015B07317000D8909939A4DA7953AED8B83C0FEE4EB6E120372F536BC5DC39,
/System,KEY,,2022-04-11 14:18:06
/System/CurrentControlSet,KEY,,2022-04-11 14:18:01
/System/CurrentControlSet/Control,KEY,,2022-04-11 15:04:15
/System/CurrentControlSet/Control/Network,KEY,,2022-04-11 14:18:01
/System/CurrentControlSet/Control/Network/NetworkLocationWizard,KEY,,2022-04-11 14:18:01
/System/CurrentControlSet/Control/Network/NetworkLocationWizard/ShowCount,DWORD,0x00000000,
/System/CurrentControlSet/Control/Ubpm,KEY,,2022-04-11 14:33:04
/System/CurrentControlSet/Control/Ubpm/S-1-5-87-2163052498-987553006-3719078208-2765853471-413396153,KEY,,2022-04-11 14:33:04
/System/CurrentControlSet/Control/Ubpm/S-1-5-87-2163052498-987553006-3719078208-2765853471-413396153/Disabled,DWORD,0x00000000,
/System/CurrentControlSet/Policies,KEY,,2022-04-11 14:18:01
/System/GameConfigStore,KEY,,2022-04-11 14:20:37
/System/GameConfigStore/GameDVR_Enabled,DWORD,0x00000001,
/System/GameConfigStore/GameDVR_FSEBehaviorMode,DWORD,0x00000002,
/System/GameConfigStore/Win32_AutoGameModeDefaultProfile,BINARY,%02%00%01%00%00%00%C4 %00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00,
/System/GameConfigStore/Win32_GameModeRelatedProcesses,BINARY,%01%00%01%00%01%00g%00a%00m%00e%00p%00a%00n%00e%00l%00.%00e%00x%00e%00%00%00W%02N%95%0Fu%00%02%9D%02%88%F3%9C%02%1E%00%00%00%00%02%9D%02%1E%00%00%00%0F%00%00%00%04%EA%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00,
/System/GameConfigStore/GameDVR_HonorUserFSEBehaviorMode,DWORD,0x00000000,
/System/GameConfigStore/GameDVR_DXGIHonorFSEWindowsCompatible,DWORD,0x00000000,
/System/GameConfigStore/GameDVR_EFSEFeatureFlags,DWORD,0x00000000,
/System/GameConfigStore/Children,KEY,,2022-04-11 14:20:37
/System/GameConfigStore/Children/02445cfb-58b3-497f-a33c-700f46c5bf72,KEY,,2022-04-11 14:20:26
/System/GameConfigStore/Children/02445cfb-58b3-497f-a33c-700f46c5bf72/Type,DWORD,0x00000001,
/System/GameConfigStore/Children/02445cfb-58b3-497f-a33c-700f46c5bf72/Revision,DWORD,0x000007A0,
/System/GameConfigStore/Children/02445cfb-58b3-497f-a33c-700f46c5bf72/Flags,DWORD,0x00000231,
/System/GameConfigStore/Children/02445cfb-58b3-497f-a33c-700f46c5bf72/Parent,BINARY,%01%00%00%00%D0%8C%9D%DF%01%15%D1%11%8Cz%00%C0O%C2%97%EB%01%00%00%00%98%E8%00%C4C%B4%A8G%BDI%B1%A2%A0%1Cp%06%04%00%00%00%02%00%00%00%00%00%10f%00%00%00%01%00%00 %00%00%00xI#%0EB%85O%8E%9A%FC%9E%0B%1E%AF2%1F%F5%2C%1Ao%AFp%A6%E1%FA%1B%FEE |Q%FC%00%00%00%00%0E%80%00%00%00%02%00%00 %00%00%00!%DE%E8%1B%13%D0%15%12Y%10%E2rg%14%97>$%A2%C6X%9F%E4_%B95&u%16%86A%ACr0%00%00%00MnB%09#%A7%A5%93%98%BF%E0|X%A4%17Y)%97%C8%15)C%13%D2%FB%D1%B9#q%91A%EEE%D9}%1A%1B%8C%8E%AC%99&U%04%A6G%BC%0B@%00%00%00>%BC%F123%D1%B6B%F4$%04!%F0%C8%C0%2C%92pwm+%D2/%A5%F7%E0%8C%BF5%16%A7\v'%06%87%1FFUy%AC{x5%E1^e%F4%AF%81%8BR%D7%7F%FB%CD%A3%F3bK%A0%9C%961,
